id,city,state,yob
OSH-28945109-I-529986-Rm,#N/A,#N/A,3
OSH-38386284-M-248770-dB,Fresno,California,8
OSI-53365608-D-316815-ZC,Baltimore,Maryland,5
OSI-56330047-K-650696-g2,Portland,Oregon,8
OSJ-27545501-H-314286-Pg,#N/A,#N/A,9
OSJ-70898582-g-465624-EO,#N/A,#N/A,0
OSK-20916921-Q-268029-iU,Detroit,Michigan,1
OSL-25518706-u-235293-XU,Omaha,Nebraska,10
OSL-52035955-n-296766-RO,#N/A,#N/A,1
OSL-57907987-o-084559-nk,#N/A,#N/A,4
OSL-62927828-K-106593-mN,#N/A,#N/A,10
OSL-78329874-8-344092-lv,#N/A,#N/A,4
OSL-82295764-t-758776-Y4,#N/A,#N/A,13
OSM-39386003-n-379954-XB,#N/A,#N/A,0
OSN-00284588-Z-362211-sU,Syracuse,New York,9
OSN-01636055-P-412932-6c,New York City,New York,5
OSN-45214577-P-041920-oz,Pasadena,California,4
OSN-98066858-x-778565-Oy,#N/A,#N/A,9
OSO-83932382-1-054886-Go,Tulsa,Oklahoma,5
OSQ-14990160-y-129416-zC,#N/A,#N/A,13
OSR-47049120-u-818372-FV,#N/A,#N/A,1
OSR-83208363-8-169737-EG,#N/A,#N/A,8
OSS-40461416-T-250788-nc,#N/A,#N/A,9
OSS-87016221-n-370875-sY,#N/A,#N/A,3
OST-01256913-8-901089-u0,#N/A,#N/A,10
OST-82055579-6-130827-sg,#N/A,#N/A,13
OSU-28599610-h-555958-P7,Shreveport,Louisiana,0
OSU-34122153-H-348918-sf,#N/A,#N/A,3
OSU-59870383-k-272077-pw,#N/A,#N/A,7
OSU-73594530-i-720928-9E,#N/A,#N/A,2
OSV-05528500-6-364968-yw,#N/A,#N/A,8
OSV-24002025-A-596795-p8,San Diego,California,2
OSV-79407492-X-977953-Tl,#N/A,#N/A,12
OSV-88342612-Q-146036-me,#N/A,#N/A,2
OSW-09461866-V-869248-3n,#N/A,#N/A,11
OSW-44087273-2-351400-m4,#N/A,#N/A,10
OSX-28432349-3-563684-8C,#N/A,#N/A,11
OSX-91404675-f-178760-mW,Albuquerque,New Mexico,1
OSX-94111638-J-351806-8E,Miami,Florida,10
OSY-40918554-i-386144-2g,Kansas City,Kansas,3
OSY-57842377-7-308908-6I,#N/A,#N/A,9
OSY-69442926-K-407826-fV,#N/A,#N/A,11
OSY-71736650-5-839521-1C,Kansas City,Missouri,0
OSZ-24536900-y-186494-qs,Santa Clara,California,9
OSZ-63420375-f-983369-M3,Riverside,California,9
OSZ-84787251-d-518703-Q5,#N/A,#N/A,9
OTA-99057784-X-311603-wB,#N/A,#N/A,5
OTB-18609375-A-827777-3l,#N/A,#N/A,3
OTB-87346122-Q-006517-2y,#N/A,#N/A,11
OTC-37999706-6-441603-Un,Boston,Massachusetts,9
OTD-75236032-W-580158-YC,Cincinnati,Ohio,8
OTD-99479420-8-661576-QB,Charlotte,North Carolina,12
OTE-25283120-o-199039-Qo,Young America,Minnesota,4
OTF-10472631-Z-433970-Ei,El Paso,Texas,3
OTF-24248138-i-422413-JX,Norfolk,Virginia,1
OTF-90851946-e-055688-ND,South Bend,Indiana,10
OTH-28399623-r-313210-7j,#N/A,#N/A,7
OTJ-17864018-p-572752-ko,#N/A,#N/A,11
OTJ-20064647-7-236972-Wl,Columbus,Georgia,8
OTM-32877160-D-086941-0W,#N/A,#N/A,12
OTM-66432007-s-713547-Rz,New York City,New York,2
OTN-21810115-q-651814-By,Minneapolis,Minnesota,13
OTN-56636696-t-433358-60,Des Moines,Iowa,11
OTO-65595245-H-641357-YS,#N/A,#N/A,3
OTO-68855238-P-938366-4Z,New Haven,Connecticut,12
OTO-84284981-7-163421-oL,Pompano Beach,Florida,10
OTP-64894101-x-409481-LF,Miami,Florida,1
OTQ-12687835-6-517705-LQ,#N/A,#N/A,7
OTR-27254718-G-457328-JJ,York,Pennsylvania,11
OTR-93067339-z-900919-Ym,Saint Louis,Missouri,13
OTT-25766069-4-508033-qw,#N/A,#N/A,10
OTT-30727438-6-899980-So,Orlando,Florida,1
OTT-53034654-d-839207-Dm,#N/A,#N/A,6
OTU-39502058-c-011515-Ve,#N/A,#N/A,8
OTU-46275534-7-659889-We,#N/A,#N/A,7
OTU-49078026-g-317092-5z,#N/A,#N/A,1
OTV-77232622-q-134854-mg,Boston,Massachusetts,13
OTV-96091490-8-663131-78,#N/A,#N/A,8
OTX-18468593-7-416338-za,#N/A,#N/A,11
OTX-29834992-k-286356-dS,#N/A,#N/A,7
OTX-73970720-0-112475-0Z,#N/A,#N/A,6
OTY-82849586-X-578062-fA,Anchorage,Alaska,7
OTZ-27563709-8-024915-fX,#N/A,#N/A,9
OTZ-37835484-q-739881-BY,#N/A,#N/A,9
OTZ-71107731-g-417335-ZU,#N/A,#N/A,1
OTZ-75301703-V-978851-7v,Washington,District of Columbia,12
OUB-35942637-E-108245-ji,#N/A,#N/A,1
OUB-68143947-4-231954-nM,#N/A,#N/A,6
OUD-23502988-U-262840-bq,Greensboro,North Carolina,6
OUD-51780383-B-875958-cW,Newark,New Jersey,1
OUD-59324959-6-105320-2X,#N/A,#N/A,13
OUE-50364068-T-998743-8W,#N/A,#N/A,2
OUF-64495882-L-531215-5x,#N/A,#N/A,5
OUG-45029441-5-296080-y9,#N/A,#N/A,7
OUH-18461024-w-353901-gX,#N/A,#N/A,2
OUI-22134761-2-310757-gK,#N/A,#N/A,9
OUI-25531547-u-301097-aJ,#N/A,#N/A,10
OUI-62561961-y-695250-QH,#N/A,#N/A,3
OUJ-06236513-R-609027-zO,#N/A,#N/A,5
OUJ-42218050-L-110960-5V,#N/A,#N/A,8
OUK-45572609-E-512090-xH,#N/A,#N/A,7
OUK-81294395-j-368912-Vv,#N/A,#N/A,5
OUL-03712645-Y-225726-D0,Raleigh,North Carolina,4
OUL-23893015-D-950208-85,#N/A,#N/A,5
OUL-80435342-I-649848-jQ,Lynchburg,Virginia,10
OUL-83608880-S-178331-QO,#N/A,#N/A,9
OUM-07045363-Y-483908-QA,#N/A,#N/A,13
OUM-78867767-H-249948-UV,Duluth,Minnesota,13
OUN-20404960-6-408511-La,Denver,Colorado,8
OUO-18816247-5-521309-mO,Sioux City,Iowa,3
OUO-33232772-y-863922-w1,#N/A,#N/A,4
OUO-45481353-A-017610-6G,Saint Joseph,Missouri,11
OUO-51488841-4-793533-nD,Macon,Georgia,9
OUO-55647780-i-857290-A8,Saint Paul,Minnesota,3
OUO-60770154-Q-909366-eS,Tampa,Florida,5
OUP-01084354-l-641051-xd,#N/A,#N/A,5
OUP-36275182-L-950515-yx,#N/A,#N/A,4
OUP-71657591-A-214267-96,#N/A,#N/A,1
OUQ-01710469-C-324061-JC,#N/A,#N/A,2
OUQ-96344402-k-449122-Wm,#N/A,#N/A,9
OUR-32991912-Z-406063-Ug,Oklahoma City,Oklahoma,11
OUR-37949341-c-040294-yy,#N/A,#N/A,12
OUR-75565156-g-814698-gw,#N/A,#N/A,7
OUS-89611007-A-900332-8V,#N/A,#N/A,13
OUT-53497440-w-092028-Gh,#N/A,#N/A,10
OUT-84899043-P-874960-N2,#N/A,#N/A,5
OUU-91534513-x-494567-fP,#N/A,#N/A,9
OUV-06570278-o-527757-Ky,Wichita Falls,Texas,4
OUV-30941219-i-115766-pX,#N/A,#N/A,9
OUV-70364303-s-399194-Ta,#N/A,#N/A,1
OUW-85985457-u-820832-XG,#N/A,#N/A,13
OUY-65091560-3-295396-9B,Helena,Montana,10
OUZ-62136468-Q-329237-ZA,#N/A,#N/A,5
OVA-42749315-U-130224-nU,#N/A,#N/A,13
OVA-44882316-x-549049-2M,#N/A,#N/A,13
OVB-13325958-M-571736-35,#N/A,#N/A,11
OVB-37847543-5-203785-64,#N/A,#N/A,11
OVB-50985129-P-207641-Fa,Annapolis,Maryland,7
OVB-66912630-w-214832-I7,#N/A,#N/A,5
OVC-85270112-A-517261-lJ,#N/A,#N/A,6
OVC-86497184-Z-536280-1v,Waltham,Massachusetts,4
OVC-87466910-y-346120-eR,Chicago,Illinois,5
OVD-13237137-U-880798-EV,#N/A,#N/A,7
OVE-19595615-b-709986-w7,Chicago,Illinois,13
OVE-31376422-z-244748-fB,#N/A,#N/A,8
OVG-57417887-M-426949-ac,#N/A,#N/A,4
OVG-97674091-L-102741-gm,Milwaukee,Wisconsin,1
OVH-70779352-p-582360-6I,#N/A,#N/A,4
OVI-09002898-d-729927-mk,#N/A,#N/A,7
OVI-67384009-h-266114-Fj,#N/A,#N/A,12
OVI-69071433-G-101507-HF,#N/A,#N/A,12
OVJ-08661615-b-913662-Z3,Lawrenceville,Georgia,7
OVK-88945966-L-026012-Bs,Billings,Montana,9
OVL-55607441-T-648700-nM,#N/A,#N/A,9
OVL-69903396-R-798692-l8,Naples,Florida,10
OVM-41931793-M-542245-Bg,#N/A,#N/A,10
OVM-77380523-B-365736-ZD,#N/A,#N/A,6
OVM-89256433-r-378496-mM,Miami,Florida,6
OVN-30649344-E-330098-Y3,#N/A,#N/A,12
OVN-73468528-V-457281-5Q,#N/A,#N/A,2
OVP-07639558-D-423453-Fj,Allentown,Pennsylvania,12
OVP-09522151-V-358812-tA,#N/A,#N/A,2
OVP-32289844-n-548911-cn,#N/A,#N/A,11
OVQ-15108768-Z-497714-sl,#N/A,#N/A,3
OVQ-93988974-S-859328-EQ,Charlotte,North Carolina,8
OVS-71902786-d-458699-mI,Abilene,Texas,8
OVT-00170516-y-837810-fe,#N/A,#N/A,4
OVT-41145620-S-582835-Gh,#N/A,#N/A,7
OVT-64825861-K-526768-PH,Irving,Texas,7
OVT-74016765-6-001837-FL,Reading,Pennsylvania,8
OVT-91099516-I-574365-o9,#N/A,#N/A,4
OVU-58890419-m-436123-O4,#N/A,#N/A,4
OVX-01909098-N-199338-lw,Akron,Ohio,4
OVX-06322075-Q-447451-DY,San Diego,California,2
OVX-07780998-j-280746-uV,Fullerton,California,5
OVX-27165255-T-481874-jl,#N/A,#N/A,4
OVY-32582010-s-105699-hR,#N/A,#N/A,9
OVY-45975239-H-979536-WA,#N/A,#N/A,8
OVY-55908926-E-445425-0g,Houston,Texas,5
OVY-65692219-4-156048-n4,#N/A,#N/A,11
OVY-73747485-u-719383-Xi,#N/A,#N/A,9
OVZ-51747553-S-857089-x9,Clearwater,Florida,9
OVZ-67161726-z-393120-CW,#N/A,#N/A,6
OWA-06505751-P-659431-H5,#N/A,#N/A,13
OWB-12293423-e-417669-zQ,#N/A,#N/A,11
OWB-32870341-a-137847-SM,Bradenton,Florida,6
OWB-53378785-k-523994-Ms,#N/A,#N/A,11
OWB-91105447-k-672794-5C,El Paso,Texas,9
OWC-40638932-d-479066-gw,#N/A,#N/A,5
OWC-61600328-F-342547-lZ,#N/A,#N/A,10
OWC-97266561-7-653072-q1,#N/A,#N/A,1
OWD-64907881-i-203748-EG,Springfield,Missouri,6
OWD-70579641-a-878227-zn,Myrtle Beach,South Carolina,11
OWD-82598070-l-796734-S2,Inglewood,California,13
OWF-03848357-K-924861-AG,#N/A,#N/A,7
OWG-11797144-K-691039-hD,#N/A,#N/A,7
OWG-74162404-E-088473-Lp,#N/A,#N/A,6
OWG-80915807-e-613243-Va,#N/A,#N/A,8
OWG-92026255-N-533206-cN,Fort Wayne,Indiana,8
OWH-10741150-Z-606117-yl,#N/A,#N/A,11
OWH-11702547-N-063052-R3,#N/A,#N/A,2
OWH-34171345-c-678199-JZ,#N/A,#N/A,4
OWH-70225564-2-904626-K0,Gaithersburg,Maryland,5
OWI-21002585-t-792592-3Q,Whittier,California,1
OWJ-04682010-E-858544-lH,#N/A,#N/A,3
OWJ-14394990-q-409138-96,#N/A,#N/A,11
OWJ-26527160-b-014803-bd,#N/A,#N/A,7
OWJ-52214993-C-028300-2i,Chattanooga,Tennessee,1
OWJ-55149017-A-242449-nk,Irvine,California,5
OWJ-60622237-U-290557-PW,Valley Forge,Pennsylvania,8
OWJ-84143607-D-427641-fJ,New Haven,Connecticut,2
OWK-37746290-u-397762-Re,#N/A,#N/A,13
OWK-49768717-H-815685-Ny,#N/A,#N/A,6
OWK-76210486-q-645609-wt,Chicago,Illinois,0
OWL-33994598-z-177592-3Y,#N/A,#N/A,11
OWM-16552612-G-396288-PY,#N/A,#N/A,4
OWM-27202205-p-934299-sC,Cleveland,Ohio,13
OWM-28446149-h-445583-nW,#N/A,#N/A,9
OWN-34814205-g-325354-Dc,Sparks,Nevada,8
OWO-40307630-E-269726-eO,#N/A,#N/A,5
OWO-44344657-g-714259-1c,Denver,Colorado,11
OWO-44714616-y-924708-qX,#N/A,#N/A,6
OWO-46729853-7-489057-Lr,Bloomington,Indiana,13
OWO-60492211-7-736742-iC,Erie,Pennsylvania,2
OWO-74153928-Y-259917-ci,Wilmington,North Carolina,13
OWQ-92904244-b-300119-RO,South Bend,Indiana,10
OWR-54541991-u-815590-Bz,Decatur,Georgia,0
OWR-64138489-h-953070-QF,Daytona Beach,Florida,7
OWR-94855912-C-570073-BA,Phoenix,Arizona,0
OWS-03824686-2-093052-PS,#N/A,#N/A,6
OWS-79090940-K-365820-GL,Austin,Texas,7
OWS-90357578-t-519278-Ps,Pasadena,California,9
OWT-49378765-4-312972-cA,#N/A,#N/A,12
OWU-48111966-9-065252-Ic,#N/A,#N/A,9
OWW-04004657-N-793930-da,Washington,District of Columbia,11
OWW-20782966-1-659553-t0,#N/A,#N/A,6
OWX-06628138-V-264724-m2,Huntington,West Virginia,11
OWX-08225590-S-187502-Lb,Anaheim,California,7
OWX-61916790-h-227952-Qh,Albany,New York,2
OWX-85981697-D-767400-G3,#N/A,#N/A,1
OWY-97716610-B-908963-CQ,#N/A,#N/A,1
OWZ-59366683-s-306651-dc,#N/A,#N/A,13
OXA-08290665-c-693602-ag,#N/A,#N/A,13
OXA-19302874-b-691862-sa,Portland,Oregon,0
OXA-90972003-6-195423-96,Charleston,West Virginia,6
OXC-04378851-s-667256-Dd,#N/A,#N/A,10
OXC-42920505-i-476001-TG,Pasadena,California,3
OXD-40835811-6-119070-9e,Houston,Texas,2
OXD-52893273-O-905024-3B,Evansville,Indiana,2
OXD-70935992-c-148327-4b,Kissimmee,Florida,5
OXD-92014440-6-904816-Ii,Washington,District of Columbia,8
OXE-65587987-E-827300-xe,#N/A,#N/A,0
OXF-39137763-a-267445-7t,Erie,Pennsylvania,8
OXF-74144340-B-702300-gD,#N/A,#N/A,0
OXF-86466320-s-910903-x9,Torrance,California,12
OXG-28821434-2-537130-zb,#N/A,#N/A,6
OXH-31311497-o-780792-Xp,#N/A,#N/A,3
OXH-36999820-b-709621-Jk,#N/A,#N/A,1
OXH-50716957-5-065960-PD,#N/A,#N/A,0
OXH-56222227-w-730344-3c,#N/A,#N/A,13
OXH-57635642-k-744550-Cp,#N/A,#N/A,11
OXI-18676116-x-251809-GI,#N/A,#N/A,1
OXI-85334210-j-272678-6u,#N/A,#N/A,7
OXJ-05832300-h-193911-om,#N/A,#N/A,13
OXJ-21225760-U-507113-i3,#N/A,#N/A,4
OXJ-47913271-H-153404-RV,#N/A,#N/A,0
OXL-57334492-T-509043-bI,#N/A,#N/A,12
OXM-76057488-W-844797-z1,#N/A,#N/A,3
OXM-86043813-p-750775-3R,#N/A,#N/A,9
OXN-96438761-X-103728-nb,#N/A,#N/A,3
OXO-97564944-O-787075-IM,Cleveland,Ohio,10
OXP-30196183-M-361265-ss,#N/A,#N/A,12
OXP-59805947-M-852104-dg,#N/A,#N/A,1
OXQ-48314199-A-900389-Kw,#N/A,#N/A,12
OXR-64445829-k-008855-Mk,Charleston,South Carolina,12
OXR-76199335-Y-254028-xe,Pompano Beach,Florida,1
OXR-91759316-4-126647-xm,#N/A,#N/A,3
OXR-97304456-s-993717-3V,Chico,California,11
OXS-27938168-l-510391-AD,Denton,Texas,7
OXT-47397943-H-089888-Er,Columbia,Missouri,5
OXV-28453425-k-305300-As,#N/A,#N/A,10
OXV-30222739-s-444536-AT,Aurora,Illinois,8
OXV-30948941-J-720590-cS,#N/A,#N/A,2
OXV-56846686-S-852031-7G,San Antonio,Texas,6
OXW-60765443-P-283037-0U,Danbury,Connecticut,10
OXX-32764024-u-590724-Uq,#N/A,#N/A,9
OXX-54032265-T-350433-zL,Midland,Texas,9
OXX-83459175-K-317395-Gn,Reno,Nevada,4
OXY-26301369-J-595203-AU,#N/A,#N/A,2
OXY-29524547-u-604664-G2,Los Angeles,California,0
OXY-41999625-o-635925-3n,Jacksonville,Florida,3
OXY-44887673-R-734930-ji,#N/A,#N/A,6
OXY-81803040-w-484384-6H,Santa Clara,California,6
OXZ-02591529-O-334001-NU,#N/A,#N/A,5
OXZ-61204541-6-960124-iw,#N/A,#N/A,2
OYA-05225835-W-939810-pK,#N/A,#N/A,3
OYA-43854189-A-014828-j5,#N/A,#N/A,6
OYA-47392081-k-298665-5q,Appleton,Wisconsin,2
OYA-89646612-A-367842-W9,#N/A,#N/A,9
OYB-41218811-c-159575-yS,#N/A,#N/A,6
OYB-89099331-7-235286-uZ,#N/A,#N/A,4
OYC-71233346-t-892580-3V,Washington,District of Columbia,8
OYC-91069274-E-352481-kJ,#N/A,#N/A,0
OYD-03737374-c-021125-hn,Bridgeport,Connecticut,4
OYD-44734759-A-666079-g1,#N/A,#N/A,6
OYD-75910674-p-043075-cK,#N/A,#N/A,7
OYD-75947279-K-742883-so,El Paso,Texas,2
OYD-89313721-0-897195-PF,Kansas City,Missouri,11
OYD-89899947-w-365288-b6,#N/A,#N/A,13
OYE-08546958-n-102387-Bq,#N/A,#N/A,2
OYE-97855190-8-927484-iT,#N/A,#N/A,13
OYF-64882452-O-572644-m8,Miami,Florida,1
OYH-02329091-D-171125-wU,#N/A,#N/A,3
OYH-76215124-z-814678-vw,#N/A,#N/A,4
OYH-92717549-W-417068-b3,Philadelphia,Pennsylvania,7
OYI-99475361-0-709154-OO,#N/A,#N/A,0
OYJ-33692634-I-249726-jl,Bridgeport,Connecticut,11
OYK-07861363-V-756959-Cp,#N/A,#N/A,10
OYK-40961682-v-597401-fq,#N/A,#N/A,12
OYK-85720143-O-292361-mG,Miami,Florida,7
OYL-49332749-H-619894-M8,#N/A,#N/A,5
OYM-26550817-Y-828505-Vn,Madison,Wisconsin,1
OYM-61143387-w-381697-QH,#N/A,#N/A,0
OYN-34541189-4-219865-ea,Saginaw,Michigan,2
OYN-63100194-0-250516-ZR,#N/A,#N/A,8
OYO-24964005-x-381877-Ld,Irvine,California,4
OYO-51054298-R-996215-K8,#N/A,#N/A,12
OYP-00260982-h-046351-ps,#N/A,#N/A,13
OYP-41995011-V-557132-Ol,Raleigh,North Carolina,7
OYP-65456050-J-912099-DB,#N/A,#N/A,6
OYP-67843860-E-127522-jk,#N/A,#N/A,10
OYP-76068017-T-525601-wf,#N/A,#N/A,12
OYQ-27402563-s-165244-gx,#N/A,#N/A,2
OYR-26364319-k-352201-hb,#N/A,#N/A,1
OYR-47070034-x-912037-NZ,Cincinnati,Ohio,2
OYS-17485096-Q-985555-q4,#N/A,#N/A,3
OYS-85087672-l-040584-Qw,#N/A,#N/A,1
OYS-95832880-U-968700-5m,Las Vegas,Nevada,0
OYT-52491807-d-176231-Xf,Manchester,New Hampshire,7
OYT-63716353-1-756766-bY,Simi Valley,California,3
OYU-24531116-e-564844-QM,#N/A,#N/A,2
OYU-49159277-4-916962-zh,Louisville,Kentucky,7
OYU-98567066-r-976817-4Z,San Antonio,Texas,7
OYW-18110692-l-776758-8p,#N/A,#N/A,2
OYW-74361413-c-085623-Ve,#N/A,#N/A,12
OYX-25228297-f-385082-Mx,#N/A,#N/A,7
OYX-81137281-H-192521-Dd,San Antonio,Texas,10
OYY-60332068-G-329967-yn,#N/A,#N/A,3
OZA-30003876-I-816868-RR,Nashville,Tennessee,1
OZA-70584037-w-165323-vK,Ogden,Utah,10
OZA-90053604-J-047297-Mp,Austin,Texas,6
OZA-96056660-u-568186-M7,Saint Louis,Missouri,4
OZD-74058617-b-046566-U6,#N/A,#N/A,10
OZD-98265241-a-557437-Zp,#N/A,#N/A,8
OZE-24841644-2-816142-6Y,#N/A,#N/A,11
OZE-75142649-E-942551-sA,#N/A,#N/A,8
OZE-87478692-c-127861-m1,#N/A,#N/A,13
OZF-22170992-x-580739-8d,#N/A,#N/A,4
OZG-09747639-e-649664-kX,Flushing,New York,0
OZH-05616854-v-735456-tf,#N/A,#N/A,5
OZH-27979897-Z-438071-0X,#N/A,#N/A,3
OZH-37390726-Y-627302-kH,#N/A,#N/A,6
OZI-19470122-4-363299-Gl,#N/A,#N/A,0
OZI-49535198-T-445293-rp,#N/A,#N/A,5
OZI-51681729-y-310610-Kx,Wilkes Barre,Pennsylvania,11
OZI-60088976-K-831839-NY,#N/A,#N/A,5
OZJ-03362616-E-781130-fC,Philadelphia,Pennsylvania,11
OZJ-73458007-D-763338-4W,#N/A,#N/A,11
OZK-56898581-s-963788-xi,#N/A,#N/A,12
OZL-31863644-2-826996-GK,#N/A,#N/A,4
OZL-40062999-B-572460-Ke,Port Saint Lucie,Florida,1
OZL-84450118-t-330039-W2,Cambridge,Massachusetts,10
OZN-19523202-m-789053-Y0,#N/A,#N/A,10
OZN-68735158-g-451930-Tj,#N/A,#N/A,5
OZN-71038114-B-542362-kE,Jackson,Mississippi,5
OZP-51116744-V-255761-7y,#N/A,#N/A,7
OZP-77722428-W-565521-aK,#N/A,#N/A,11
OZP-85136041-I-500690-I5,#N/A,#N/A,3
OZQ-55714467-P-006999-i4,#N/A,#N/A,12
OZQ-99702968-n-390370-oW,Richmond,Virginia,4
OZS-37899120-Y-141402-57,#N/A,#N/A,3
OZV-64015201-A-912759-ZZ,Sacramento,California,2
OZX-77516936-w-145037-Rx,Chattanooga,Tennessee,0
OZY-10563788-u-527468-Yg,#N/A,#N/A,13
OZY-86939718-7-611356-dG,Moreno Valley,California,11
OZZ-47190238-y-723167-lq,Prescott,Arizona,1
PAA-23980104-l-817887-Af,#N/A,#N/A,1
PAA-31324857-n-852978-zi,#N/A,#N/A,9
PAD-18138171-I-611032-F1,#N/A,#N/A,12
PAD-35511955-X-357810-9U,#N/A,#N/A,11
PAD-56903661-L-963006-G1,#N/A,#N/A,0
PAD-81071575-w-916074-Ar,Montgomery,Alabama,13
PAE-80661188-W-810868-AP,#N/A,#N/A,11
PAI-74566468-F-876644-hM,#N/A,#N/A,1
PAI-91775217-S-774701-uk,#N/A,#N/A,13
PAK-55524281-0-547332-n8,#N/A,#N/A,11
PAK-79549974-h-858785-b6,Lake Worth,Florida,12
PAM-20610726-f-227200-9N,#N/A,#N/A,6
PAM-82103308-b-919516-zQ,Reno,Nevada,4
PAN-46287154-C-068062-f9,#N/A,#N/A,1
PAN-82446598-G-792229-2x,#N/A,#N/A,13
PAO-20729917-Y-949854-lD,Macon,Georgia,0
PAO-77925421-Z-889734-GK,#N/A,#N/A,12
PAP-02644522-v-019628-CN,Hagerstown,Maryland,12
PAP-40796382-x-285343-x9,Newark,New Jersey,7
PAP-45857020-L-389116-af,Houston,Texas,6
PAP-96959244-j-038645-WJ,#N/A,#N/A,5
PAQ-74764810-z-590148-Qi,Detroit,Michigan,4
PAQ-96082774-Y-569841-NO,Washington,District of Columbia,11
PAR-26990536-L-740787-cU,#N/A,#N/A,8
PAR-66151267-4-997461-Ee,Humble,Texas,13
PAR-68408129-z-706513-Pw,San Francisco,California,1
PAS-16532061-c-985137-JT,#N/A,#N/A,13
PAT-00786667-C-108643-8C,#N/A,#N/A,6
PAT-23706620-u-880672-hW,Johnstown,Pennsylvania,13
PAT-55234462-C-645918-nC,#N/A,#N/A,0
PAU-27097865-p-781096-GE,Lubbock,Texas,12
PAU-41308469-C-355805-Ka,#N/A,#N/A,2
PAU-44789028-L-164889-u6,Saint Louis,Missouri,1
PAU-68710312-l-013523-jV,#N/A,#N/A,4
PAV-60944051-d-059441-uC,Salt Lake City,Utah,9
PAW-69189763-m-725183-yh,Watertown,Massachusetts,5
PAW-90339498-D-208557-zJ,#N/A,#N/A,8
PAX-53349191-g-124355-nl,#N/A,#N/A,2
PAX-54496639-w-575924-tX,#N/A,#N/A,10
PAX-83124748-m-789535-eW,#N/A,#N/A,6
PBA-18907089-6-198694-qS,#N/A,#N/A,1
PBA-26435184-E-713203-qm,#N/A,#N/A,4
PBA-56570626-6-166625-jE,Washington,District of Columbia,4
PBA-88266746-g-301942-RX,Tampa,Florida,4
PBB-20654581-t-318473-Oc,Manassas,Virginia,9
PBB-49454353-w-235372-nT,#N/A,#N/A,3
PBC-29717772-E-867818-EH,#N/A,#N/A,3
PBC-34083752-m-033551-9P,#N/A,#N/A,2
PBF-76299489-x-979874-ZO,#N/A,#N/A,0
PBG-47987762-o-394115-63,#N/A,#N/A,1
PBG-59926962-c-775742-Kh,#N/A,#N/A,0
PBI-48077873-s-581044-g4,#N/A,#N/A,13
PBJ-01226333-l-427254-Nm,Saint Joseph,Missouri,8
PBJ-08227791-p-156656-sT,#N/A,#N/A,1
PBJ-15795263-b-910496-r4,Bradenton,Florida,5
PBJ-95484603-r-676469-gV,#N/A,#N/A,11
PBK-15222693-8-607348-96,Springfield,Illinois,3
PBK-92866460-t-998789-cs,#N/A,#N/A,11
PBL-34496590-z-420119-nN,Washington,District of Columbia,0
PBL-52013444-a-768400-pJ,#N/A,#N/A,8
PBL-54106122-0-595367-qd,#N/A,#N/A,0
PBM-15891151-p-393586-Ar,#N/A,#N/A,5
PBM-91989131-8-627413-an,Tallahassee,Florida,13
PBN-59261343-R-698644-U2,#N/A,#N/A,2
PBO-39214259-j-200787-lC,#N/A,#N/A,5
PBO-55748260-g-205177-SA,#N/A,#N/A,1
PBO-71736903-r-770200-Sn,Las Vegas,Nevada,2
PBQ-28106775-7-397862-Dc,Dayton,Ohio,10
PBQ-58957174-d-505068-Td,#N/A,#N/A,0
PBS-23044303-S-459597-Ll,#N/A,#N/A,1
PBS-69643572-o-236416-fd,Springfield,Illinois,8
PBS-75907642-J-291268-Jb,Shawnee Mission,Kansas,7
PBT-26138732-8-945920-mj,#N/A,#N/A,9
PBT-33300846-0-090548-EZ,#N/A,#N/A,9
PBT-88693349-V-773818-rR,Albany,New York,5
PBU-09238298-B-957441-0X,#N/A,#N/A,10
PBU-14422886-a-738996-nW,#N/A,#N/A,13
PBU-45362456-4-667402-c4,#N/A,#N/A,2
PBU-58636867-7-748615-zh,Jefferson City,Missouri,11
PBU-97380015-U-276520-p8,Gainesville,Florida,2
PBV-85589154-4-756560-JK,#N/A,#N/A,3
PBW-42138074-6-528665-2G,Waterbury,Connecticut,9
PBW-91469017-k-737739-kA,#N/A,#N/A,3
PBW-95271825-a-399298-LN,Montgomery,Alabama,8
PBW-98034226-t-234094-7u,Anchorage,Alaska,11
PBX-54781810-M-628627-4X,Montgomery,Alabama,7
PBY-27880987-w-148820-0F,Grand Junction,Colorado,9
PBY-32667898-1-456623-MR,Corpus Christi,Texas,8
PBZ-24883552-D-400723-qv,#N/A,#N/A,9
PBZ-40441703-v-719404-iv,#N/A,#N/A,1
PBZ-92891117-O-022938-3I,Baltimore,Maryland,1
PCA-38190876-l-327039-W3,#N/A,#N/A,13
PCA-47814290-e-542943-rB,Houston,Texas,11
PCB-30382013-E-458755-X0,#N/A,#N/A,5
PCB-87593566-6-262021-iA,Bridgeport,Connecticut,7
PCC-07469250-u-107460-h8,Oklahoma City,Oklahoma,4
PCE-34066475-d-580325-Rt,#N/A,#N/A,4
PCE-36993673-t-138388-YG,Albuquerque,New Mexico,5
PCE-67694008-Y-445488-ig,#N/A,#N/A,3
PCF-35312433-B-240176-bt,Mesa,Arizona,9
PCF-41380817-S-599283-Rm,#N/A,#N/A,9
PCG-78163752-O-021297-ul,Erie,Pennsylvania,0
PCH-39034564-D-957748-E4,#N/A,#N/A,2
PCI-65183661-u-381581-vb,#N/A,#N/A,5
